SalesOrderID,OrderDate,ShipDate,CustomerID
14428,12/3/2020,12/5/2020,17769
14429,12/3/2020,12/6/2020,13998
14430,12/3/2020,12/4/2020,11057
14431,12/3/2020,12/5/2020,18310
14432,12/3/2020,12/5/2020,12702
14433,12/3/2020,12/11/2020,12999
14434,12/3/2020,12/6/2020,15999
14435,12/3/2020,12/5/2020,12681
14436,12/3/2020,12/5/2020,12684
14437,12/3/2020,12/5/2020,14181
14438,12/3/2020,12/6/2020,13614
14439,12/3/2020,12/6/2020,15583
14440,12/3/2020,12/12/2020,15221
14441,12/3/2020,12/4/2020,12461
14442,12/3/2020,12/6/2020,14279
14443,12/4/2020,12/15/2020,12289
14444,12/4/2020,12/5/2020,12321
14445,12/4/2020,12/5/2020,11520
14446,12/4/2020,12/9/2020,11790
14447,12/4/2020,12/5/2020,18194
14448,12/4/2020,12/5/2020,12124
14449,12/4/2020,12/6/2020,16182
14450,12/4/2020,12/5/2020,15124
14451,12/4/2020,12/6/2020,16947
14452,12/4/2020,12/7/2020,11466
14453,12/4/2020,12/7/2020,16738
14454,12/4/2020,12/7/2020,15777
14455,12/4/2020,12/12/2020,11078
14456,12/4/2020,12/6/2020,14360
14457,12/4/2020,12/7/2020,15472
14458,12/4/2020,12/5/2020,12811
14459,12/4/2020,12/8/2020,13659
14460,12/4/2020,12/5/2020,11359
14461,12/4/2020,12/12/2020,13579
14462,12/4/2020,12/7/2020,18101
14463,12/4/2020,12/6/2020,12928
14464,12/4/2020,12/5/2020,18212
14465,12/4/2020,12/5/2020,17898
14466,12/4/2020,12/7/2020,17430
14467,12/4/2020,12/6/2020,18590
14468,12/4/2020,12/11/2020,13622
14469,12/4/2020,12/7/2020,14401
14470,12/4/2020,12/6/2020,16195
14471,12/4/2020,12/7/2020,12845
14472,12/4/2020,12/5/2020,11436
14473,12/4/2020,12/5/2020,17899
14474,12/4/2020,12/7/2020,12294
14475,12/4/2020,12/15/2020,12329
14476,12/4/2020,12/7/2020,13503
14477,12/4/2020,12/8/2020,17120
14478,12/4/2020,12/9/2020,17127
14479,12/4/2020,12/5/2020,17128
14480,12/4/2020,12/6/2020,14088
14481,12/4/2020,12/7/2020,13345
14482,12/4/2020,12/14/2020,11742
14483,12/4/2020,12/6/2020,12382
14484,12/4/2020,12/15/2020,17056
14485,12/4/2020,12/6/2020,11401
14486,12/4/2020,12/5/2020,12990
14487,12/4/2020,12/10/2020,12683
14488,12/4/2020,12/6/2020,12693
14489,12/4/2020,12/7/2020,13753
14490,12/4/2020,12/5/2020,14389
14491,12/4/2020,12/5/2020,14170
14492,12/4/2020,12/6/2020,15928
14493,12/4/2020,12/7/2020,12998
14494,12/4/2020,12/6/2020,17484
14495,12/5/2020,12/6/2020,12229
14496,12/5/2020,12/7/2020,12463
14497,12/5/2020,12/8/2020,13407
14498,12/5/2020,12/7/2020,11591
14499,12/5/2020,12/14/2020,13253
14500,12/5/2020,12/6/2020,11590
14501,12/5/2020,12/7/2020,12195
14502,12/5/2020,12/8/2020,13042
14503,12/5/2020,12/6/2020,15124
14504,12/5/2020,12/8/2020,17053
14505,12/5/2020,12/6/2020,13211
14506,12/5/2020,12/11/2020,14437
14507,12/5/2020,12/8/2020,13523
14508,12/5/2020,12/7/2020,13727
14509,12/5/2020,12/7/2020,17297
14510,12/5/2020,12/7/2020,13861
14511,12/5/2020,12/6/2020,12631
14512,12/5/2020,12/6/2020,13808
14513,12/5/2020,12/6/2020,11631
14514,12/5/2020,12/8/2020,11507
14515,12/5/2020,12/12/2020,11078
14516,12/5/2020,12/8/2020,17231
14517,12/5/2020,12/8/2020,11273
14518,12/5/2020,12/13/2020,15267
14519,12/5/2020,12/8/2020,15532
14520,12/5/2020,12/8/2020,15623
14521,12/5/2020,12/11/2020,15118
14522,12/5/2020,12/8/2020,12457
14523,12/5/2020,12/13/2020,13623
14524,12/5/2020,12/6/2020,11331
14525,12/5/2020,12/12/2020,11074
14526,12/5/2020,12/6/2020,11104
14527,12/5/2020,12/12/2020,12984
14528,12/5/2020,12/9/2020,14745
14529,12/5/2020,12/12/2020,15958
14530,12/5/2020,12/6/2020,14450
14531,12/5/2020,12/10/2020,14136
14532,12/5/2020,12/7/2020,14193
14533,12/5/2020,12/8/2020,14981
14534,12/5/2020,12/8/2020,18873
14535,12/5/2020,12/7/2020,15613
14536,12/5/2020,12/7/2020,12625
14537,12/5/2020,12/8/2020,14981
14538,12/5/2020,12/8/2020,13936
14539,12/5/2020,12/6/2020,14414
14540,12/5/2020,12/8/2020,16902
14541,12/5/2020,12/6/2020,16670
14542,12/5/2020,12/8/2020,17129
14543,12/5/2020,12/7/2020,16791
14544,12/5/2020,12/8/2020,15993
14545,12/5/2020,12/8/2020,15890
14546,12/5/2020,12/14/2020,14283
14547,12/5/2020,12/6/2020,13224
14548,12/5/2020,12/7/2020,13279
14549,12/5/2020,12/6/2020,13329
14550,12/5/2020,12/12/2020,13348
14551,12/5/2020,12/7/2020,13382
14552,12/5/2020,12/7/2020,13304
14553,12/5/2020,12/6/2020,15937
14554,12/5/2020,12/7/2020,12122
14555,12/5/2020,12/8/2020,16353
14556,12/5/2020,12/6/2020,11010
14557,12/5/2020,12/6/2020,18304
14558,12/5/2020,12/8/2020,15949
14559,12/5/2020,12/6/2020,11027
14560,12/5/2020,12/7/2020,14075
14561,12/5/2020,12/8/2020,17118
14562,12/5/2020,12/7/2020,11592
14563,12/5/2020,12/8/2020,15357
14564,12/6/2020,12/9/2020,13245
14565,12/6/2020,12/13/2020,12526
14566,12/6/2020,12/9/2020,12296
14567,12/6/2020,12/13/2020,17306
14568,12/6/2020,12/7/2020,17234
14569,12/6/2020,12/7/2020,13669
14570,12/6/2020,12/9/2020,17494
14571,12/6/2020,12/8/2020,16374
14572,12/6/2020,12/8/2020,11287
14573,12/6/2020,12/8/2020,18016
14574,12/6/2020,12/7/2020,11215
14575,12/6/2020,12/7/2020,15275
14576,12/6/2020,12/8/2020,16285
14577,12/6/2020,12/9/2020,14175
14578,12/6/2020,12/15/2020,11330
14579,12/6/2020,12/9/2020,11330
14580,12/6/2020,12/7/2020,11124
14581,12/6/2020,12/9/2020,16358
14582,12/6/2020,12/13/2020,16840
14583,12/6/2020,12/9/2020,16817
14584,12/6/2020,12/8/2020,13239
14585,12/6/2020,12/7/2020,18290
14586,12/6/2020,12/9/2020,11707
14587,12/6/2020,12/9/2020,13424
14588,12/6/2020,12/7/2020,12234
14589,12/6/2020,12/9/2020,11173
14590,12/6/2020,12/8/2020,12994
14591,12/6/2020,12/9/2020,11912
14592,12/6/2020,12/9/2020,14406
14593,12/6/2020,12/8/2020,13359
14594,12/6/2020,12/8/2020,12041
14595,12/6/2020,12/9/2020,15998
14596,12/6/2020,12/7/2020,12988
14597,12/6/2020,12/9/2020,12712
14598,12/6/2020,12/8/2020,11479
14599,12/6/2020,12/8/2020,12397
14600,12/6/2020,12/8/2020,17748
14601,12/6/2020,12/9/2020,13158
14602,12/7/2020,12/10/2020,12404
14603,12/7/2020,12/9/2020,12277
14604,12/7/2020,12/9/2020,13258
14605,12/7/2020,12/12/2020,12264
14606,12/7/2020,12/10/2020,11970
14607,12/7/2020,12/8/2020,17324
14608,12/7/2020,12/10/2020,16133
14609,12/7/2020,12/15/2020,15666
14610,12/7/2020,12/9/2020,18322
14611,12/7/2020,12/10/2020,14857
14612,12/7/2020,12/18/2020,16520
14613,12/7/2020,12/12/2020,14967
14614,12/7/2020,12/16/2020,11717
14615,12/7/2020,12/10/2020,11165
14616,12/7/2020,12/9/2020,11632
14617,12/7/2020,12/13/2020,11019
14618,12/7/2020,12/9/2020,17123
14619,12/7/2020,12/8/2020,13804
14620,12/7/2020,12/11/2020,12944
14621,12/7/2020,12/8/2020,14853
14622,12/7/2020,12/8/2020,11969
14623,12/7/2020,12/10/2020,13852
14624,12/7/2020,12/10/2020,17312
14625,12/7/2020,12/10/2020,16713
14626,12/7/2020,12/10/2020,16381
14627,12/7/2020,12/8/2020,14851
14628,12/7/2020,12/16/2020,12525
14629,12/7/2020,12/11/2020,14173
14630,12/7/2020,12/14/2020,16755
14631,12/7/2020,12/10/2020,16328
14632,12/7/2020,12/10/2020,15119
14633,12/7/2020,12/10/2020,17855
14634,12/7/2020,12/15/2020,11657
14635,12/7/2020,12/10/2020,11712
14636,12/7/2020,12/9/2020,13291
14637,12/7/2020,12/9/2020,15559
14638,12/7/2020,12/9/2020,12489
14639,12/7/2020,12/10/2020,17012
14640,12/7/2020,12/14/2020,13425
14641,12/7/2020,12/17/2020,15904
14642,12/7/2020,12/10/2020,16898
14643,12/7/2020,12/9/2020,11239
14644,12/7/2020,12/15/2020,15941
14645,12/7/2020,12/8/2020,18318
14646,12/7/2020,12/10/2020,13051
14647,12/7/2020,12/9/2020,13079
14648,12/7/2020,12/9/2020,13081
14649,12/7/2020,12/9/2020,12686
14650,12/7/2020,12/8/2020,14162
14651,12/7/2020,12/18/2020,11320
14652,12/7/2020,12/9/2020,14751
14653,12/7/2020,12/10/2020,13407
14654,12/7/2020,12/8/2020,12332
14655,12/7/2020,12/8/2020,13404
14656,12/8/2020,12/11/2020,13581
14657,12/8/2020,12/11/2020,12287
14658,12/8/2020,12/9/2020,14125
14659,12/8/2020,12/11/2020,15593
14660,12/8/2020,12/11/2020,17300
14661,12/8/2020,12/14/2020,16600
14662,12/8/2020,12/10/2020,11242
14663,12/8/2020,12/19/2020,11818
14664,12/8/2020,12/9/2020,15929
14665,12/8/2020,12/9/2020,11169
14666,12/8/2020,12/9/2020,18758
14667,12/8/2020,12/10/2020,16565
14668,12/8/2020,12/9/2020,11498
14669,12/8/2020,12/11/2020,15691
14670,12/8/2020,12/11/2020,16198
14671,12/8/2020,12/10/2020,12718
14672,12/8/2020,12/9/2020,16096
14673,12/8/2020,12/19/2020,11077
14674,12/8/2020,12/11/2020,18573
14675,12/8/2020,12/10/2020,13264
14676,12/8/2020,12/9/2020,11349
14677,12/8/2020,12/18/2020,16647
14678,12/8/2020,12/10/2020,17768
14679,12/8/2020,12/11/2020,18342
14680,12/8/2020,12/10/2020,14491
14681,12/8/2020,12/11/2020,17430
14682,12/8/2020,12/14/2020,16537
14683,12/8/2020,12/18/2020,11559
14684,12/8/2020,12/9/2020,11540
14685,12/8/2020,12/11/2020,18181
14686,12/8/2020,12/10/2020,13185
14687,12/8/2020,12/10/2020,11178
14688,12/8/2020,12/13/2020,11503
14689,12/8/2020,12/9/2020,16479
14690,12/8/2020,12/12/2020,12758
14691,12/8/2020,12/11/2020,17040
14692,12/8/2020,12/9/2020,17142
14693,12/8/2020,12/10/2020,16834
14694,12/8/2020,12/10/2020,13286
14695,12/8/2020,12/11/2020,13292
14696,12/8/2020,12/15/2020,13366
14697,12/8/2020,12/13/2020,13415
14698,12/8/2020,12/11/2020,15940
14699,12/8/2020,12/9/2020,12120
14700,12/8/2020,12/10/2020,14409
14701,12/8/2020,12/19/2020,12119
14702,12/8/2020,12/9/2020,13077
14703,12/8/2020,12/11/2020,11919
14704,12/8/2020,12/11/2020,11920
14705,12/8/2020,12/14/2020,18189
14706,12/8/2020,12/19/2020,15510
14707,12/8/2020,12/10/2020,12111
14708,12/8/2020,12/10/2020,13719
14709,12/8/2020,12/9/2020,13891
14710,12/8/2020,12/9/2020,11599
14711,12/8/2020,12/10/2020,12390
14712,12/8/2020,12/10/2020,15627
14713,12/8/2020,12/11/2020,12333
14714,12/8/2020,12/11/2020,14277
14715,12/9/2020,12/12/2020,12574
14716,12/9/2020,12/12/2020,13923
14717,12/9/2020,12/10/2020,13404
14718,12/9/2020,12/10/2020,12402
14719,12/9/2020,12/11/2020,13769
14720,12/9/2020,12/12/2020,17787
14721,12/9/2020,12/10/2020,11276
14722,12/9/2020,12/12/2020,12414
14723,12/9/2020,12/10/2020,17494
14724,12/9/2020,12/12/2020,12651
14725,12/9/2020,12/10/2020,11854
14726,12/9/2020,12/11/2020,11965
14727,12/9/2020,12/12/2020,12678
14728,12/9/2020,12/12/2020,13269
14729,12/9/2020,12/12/2020,11074
14730,12/9/2020,12/11/2020,14074
14731,12/9/2020,12/12/2020,17271
14732,12/9/2020,12/18/2020,12960
14733,12/9/2020,12/11/2020,16220
14734,12/9/2020,12/16/2020,17016
14735,12/9/2020,12/10/2020,17257
14736,12/9/2020,12/10/2020,16034
14737,12/9/2020,12/11/2020,14955
14738,12/9/2020,12/12/2020,17360
14739,12/9/2020,12/11/2020,11978
14740,12/9/2020,12/11/2020,14229
14741,12/9/2020,12/13/2020,12380
14742,12/9/2020,12/10/2020,18865
14743,12/9/2020,12/11/2020,12765
14744,12/9/2020,12/12/2020,12760
14745,12/9/2020,12/12/2020,17397
14746,12/9/2020,12/10/2020,15351
14747,12/9/2020,12/12/2020,16006
14748,12/9/2020,12/11/2020,15514
14749,12/9/2020,12/12/2020,14659
14750,12/9/2020,12/12/2020,15246
14751,12/9/2020,12/12/2020,14001
14752,12/9/2020,12/10/2020,19045
14753,12/9/2020,12/10/2020,18154
14754,12/9/2020,12/10/2020,15447
14755,12/9/2020,12/10/2020,14683
14756,12/9/2020,12/15/2020,14861
14757,12/9/2020,12/10/2020,15392
14758,12/9/2020,12/10/2020,17810
14759,12/9/2020,12/11/2020,18674
14760,12/9/2020,12/19/2020,14872
14761,12/9/2020,12/11/2020,15943
14762,12/9/2020,12/11/2020,12538
14763,12/9/2020,12/11/2020,13390
14764,12/9/2020,12/15/2020,17042
14765,12/9/2020,12/10/2020,17144
14766,12/9/2020,12/11/2020,17029
14767,12/9/2020,12/10/2020,11705
14768,12/9/2020,12/11/2020,13243
14769,12/9/2020,12/11/2020,13369
14770,12/9/2020,12/17/2020,13325
14771,12/9/2020,12/12/2020,14305
14772,12/9/2020,12/11/2020,16483
14773,12/9/2020,12/11/2020,11403
14774,12/9/2020,12/17/2020,18301
14775,12/9/2020,12/20/2020,11052
14776,12/9/2020,12/11/2020,13067
14777,12/9/2020,12/14/2020,18005
14778,12/9/2020,12/18/2020,13535
14779,12/9/2020,12/10/2020,15486
14780,12/9/2020,12/12/2020,12780
14781,12/9/2020,12/20/2020,13408
14782,12/9/2020,12/16/2020,17404
14783,12/9/2020,12/12/2020,13253
14784,12/9/2020,12/12/2020,15927
14785,12/9/2020,12/15/2020,12991
14786,12/10/2020,12/13/2020,11887
14787,12/10/2020,12/12/2020,17054
14788,12/10/2020,12/11/2020,16399
14789,12/10/2020,12/11/2020,19042
14790,12/10/2020,12/11/2020,13048
14791,12/10/2020,12/11/2020,12993
14792,12/10/2020,12/12/2020,11421
14793,12/10/2020,12/13/2020,16945
14794,12/10/2020,12/11/2020,16414
14795,12/10/2020,12/11/2020,13570
14796,12/10/2020,12/11/2020,13806
14797,12/10/2020,12/13/2020,13071
14798,12/10/2020,12/12/2020,15456
14799,12/10/2020,12/11/2020,16666
14800,12/10/2020,12/13/2020,16443
14801,12/10/2020,12/12/2020,12185
14802,12/10/2020,12/12/2020,12505
14803,12/10/2020,12/11/2020,14883
14804,12/10/2020,12/12/2020,15276
14805,12/10/2020,12/14/2020,15970
14806,12/10/2020,12/12/2020,14508
14807,12/10/2020,12/14/2020,12829
14808,12/10/2020,12/11/2020,14295
14809,12/10/2020,12/12/2020,14296
14810,12/10/2020,12/11/2020,14388
14811,12/10/2020,12/16/2020,14783
14812,12/10/2020,12/11/2020,15495
14813,12/10/2020,12/11/2020,11398
14814,12/10/2020,12/12/2020,11530
14815,12/10/2020,12/13/2020,11321
14816,12/10/2020,12/13/2020,15564
14817,12/10/2020,12/11/2020,17121
14818,12/10/2020,12/13/2020,13238
14819,12/10/2020,12/12/2020,11708
14820,12/10/2020,12/20/2020,13355
14821,12/10/2020,12/13/2020,16909
14822,12/10/2020,12/12/2020,14930
14823,12/10/2020,12/15/2020,14387
14824,12/10/2020,12/11/2020,14958
14825,12/10/2020,12/12/2020,13399
14826,12/10/2020,12/12/2020,14512
14827,12/10/2020,12/11/2020,11345
14828,12/10/2020,12/11/2020,11122
14829,12/10/2020,12/13/2020,12112
14830,12/10/2020,12/11/2020,11133
14831,12/10/2020,12/16/2020,11973
14832,12/10/2020,12/12/2020,14288
14833,12/10/2020,12/13/2020,11117
14834,12/10/2020,12/12/2020,11120
14835,12/10/2020,12/11/2020,14409
14836,12/10/2020,12/13/2020,11154
14837,12/10/2020,12/15/2020,15698
14838,12/10/2020,12/13/2020,11403
14839,12/10/2020,12/12/2020,15831
14840,12/10/2020,12/11/2020,11239
14841,12/10/2020,12/13/2020,11586
14842,12/10/2020,12/11/2020,15215
14843,12/10/2020,12/13/2020,12653
14844,12/10/2020,12/11/2020,14211
14845,12/10/2020,12/21/2020,17485
14846,12/11/2020,12/16/2020,12391
14847,12/11/2020,12/13/2020,11804
14848,12/11/2020,12/12/2020,16683
14849,12/11/2020,12/13/2020,11463
14850,12/11/2020,12/13/2020,13674
14851,12/11/2020,12/14/2020,13350
14852,12/11/2020,12/12/2020,16447
14853,12/11/2020,12/12/2020,11699
14854,12/11/2020,12/14/2020,11215
14855,12/11/2020,12/18/2020,16218
14856,12/11/2020,12/14/2020,11619
14857,12/11/2020,12/12/2020,16752
14858,12/11/2020,12/12/2020,15244
14859,12/11/2020,12/12/2020,13933
14860,12/11/2020,12/14/2020,14883
14861,12/11/2020,12/13/2020,18642
14862,12/11/2020,12/12/2020,13431
14863,12/11/2020,12/16/2020,15748
14864,12/11/2020,12/14/2020,12550
14865,12/11/2020,12/14/2020,12573
14866,12/11/2020,12/16/2020,16323
14867,12/11/2020,12/13/2020,14977
14868,12/11/2020,12/13/2020,16158
14869,12/11/2020,12/13/2020,17489
14870,12/11/2020,12/12/2020,13631
14871,12/11/2020,12/17/2020,11575
14872,12/11/2020,12/14/2020,12848
14873,12/11/2020,12/14/2020,17448
14874,12/11/2020,12/17/2020,13602
14875,12/11/2020,12/13/2020,13805
14876,12/11/2020,12/21/2020,14812
14877,12/11/2020,12/12/2020,13558
14878,12/11/2020,12/13/2020,14644
14879,12/11/2020,12/12/2020,11566
14880,12/11/2020,12/12/2020,11421
14881,12/11/2020,12/21/2020,17901
14882,12/11/2020,12/14/2020,11283
14883,12/11/2020,12/13/2020,16841
14884,12/11/2020,12/14/2020,11871
14885,12/11/2020,12/13/2020,12729
14886,12/11/2020,12/14/2020,16952
14887,12/11/2020,12/17/2020,17022
14888,12/11/2020,12/12/2020,14063
14889,12/11/2020,12/14/2020,14335
14890,12/11/2020,12/13/2020,13396
14891,12/11/2020,12/14/2020,18019
14892,12/11/2020,12/13/2020,11169
14893,12/11/2020,12/13/2020,12698
14894,12/11/2020,12/14/2020,13207
14895,12/11/2020,12/21/2020,12014
14896,12/11/2020,12/13/2020,17860
14897,12/11/2020,12/12/2020,15511
14898,12/11/2020,12/14/2020,14392
14899,12/11/2020,12/13/2020,14156
14900,12/11/2020,12/14/2020,14080
14901,12/11/2020,12/13/2020,14333
14902,12/11/2020,12/20/2020,16128
14903,12/11/2020,12/14/2020,11317
14904,12/11/2020,12/13/2020,13184
14905,12/12/2020,12/14/2020,19032
14906,12/12/2020,12/15/2020,18840
14907,12/12/2020,12/15/2020,18502
14908,12/12/2020,12/13/2020,19065
14909,12/12/2020,12/13/2020,19114
14910,12/12/2020,12/14/2020,18580
14911,12/12/2020,12/17/2020,18486
14912,12/12/2020,12/15/2020,18737
14913,12/12/2020,12/15/2020,18958
14914,12/12/2020,12/13/2020,18623
14915,12/12/2020,12/14/2020,18715
14916,12/12/2020,12/23/2020,18928
14917,12/12/2020,12/23/2020,18804
14918,12/12/2020,12/13/2020,18640
14919,12/12/2020,12/19/2020,18822
14920,12/12/2020,12/16/2020,19106
14921,12/12/2020,12/14/2020,18710
14922,12/12/2020,12/15/2020,18723
14923,12/12/2020,12/13/2020,18661
14924,12/12/2020,12/15/2020,18797
14925,12/12/2020,12/14/2020,18529
14926,12/12/2020,12/14/2020,19098
14927,12/12/2020,12/18/2020,18903
14928,12/12/2020,12/14/2020,18535
14929,12/12/2020,12/19/2020,19088
14930,12/12/2020,12/21/2020,18952
14931,12/12/2020,12/13/2020,19044
14932,12/12/2020,12/14/2020,19119
14933,12/12/2020,12/14/2020,18577
14934,12/12/2020,12/18/2020,18500
14935,12/12/2020,12/15/2020,18489
14936,12/12/2020,12/15/2020,18558
14937,12/12/2020,12/15/2020,18776
14938,12/12/2020,12/15/2020,18973
14939,12/12/2020,12/13/2020,18898
14940,12/12/2020,12/13/2020,19007
14941,12/12/2020,12/14/2020,19028
14942,12/12/2020,12/15/2020,18751
14943,12/12/2020,12/13/2020,18882
14944,12/12/2020,12/13/2020,18691
14945,12/12/2020,12/22/2020,18645
14946,12/12/2020,12/13/2020,19090
14947,12/12/2020,12/13/2020,19050
14948,12/12/2020,12/22/2020,18892
14949,12/12/2020,12/21/2020,18802
14950,12/12/2020,12/13/2020,18721
14951,12/12/2020,12/13/2020,18538
14952,12/12/2020,12/14/2020,18824
14953,12/12/2020,12/14/2020,19030
14954,12/12/2020,12/14/2020,18702
14955,12/12/2020,12/15/2020,18553
14956,12/12/2020,12/20/2020,18888
14957,12/12/2020,12/15/2020,18578
14958,12/12/2020,12/15/2020,18682
14959,12/12/2020,12/13/2020,18528
14960,12/12/2020,12/13/2020,18965
14961,12/12/2020,12/13/2020,18823
14962,12/12/2020,12/13/2020,18626
14963,12/12/2020,12/13/2020,18923
14964,12/12/2020,12/15/2020,19020
14965,12/12/2020,12/15/2020,18551
14966,12/12/2020,12/14/2020,18844
14967,12/12/2020,12/13/2020,18560
14968,12/12/2020,12/13/2020,18536
14969,12/12/2020,12/15/2020,18688
14970,12/12/2020,12/14/2020,18807
14971,12/12/2020,12/15/2020,19067
14972,12/12/2020,12/13/2020,19021
14973,12/12/2020,12/13/2020,18857
14974,12/12/2020,12/15/2020,18487
14975,12/12/2020,12/14/2020,18564
14976,12/12/2020,12/14/2020,18771
14977,12/12/2020,12/15/2020,18741
14978,12/12/2020,12/15/2020,18708
14979,12/12/2020,12/15/2020,18939
14980,12/12/2020,12/15/2020,18593
14981,12/12/2020,12/22/2020,18800
14982,12/12/2020,12/13/2020,19038
14983,12/12/2020,12/13/2020,18497
14984,12/12/2020,12/23/2020,18630
14985,12/12/2020,12/14/2020,18951
14986,12/12/2020,12/13/2020,18697
14987,12/12/2020,12/13/2020,18495
14988,12/12/2020,12/13/2020,18654
14989,12/12/2020,12/13/2020,18972
14990,12/12/2020,12/13/2020,18509
14991,12/12/2020,12/15/2020,18763
14992,12/12/2020,12/13/2020,18976
14993,12/12/2020,12/18/2020,18722
14994,12/12/2020,12/13/2020,18604
14995,12/12/2020,12/14/2020,19034
14996,12/12/2020,12/15/2020,18810
14997,12/12/2020,12/13/2020,18842
14998,12/12/2020,12/14/2020,18712
14999,12/12/2020,12/15/2020,18843
15000,12/12/2020,12/15/2020,18652
15001,12/12/2020,12/14/2020,18653
15002,12/12/2020,12/16/2020,18660
15003,12/12/2020,12/15/2020,18904
15004,12/12/2020,12/15/2020,18736
15005,12/12/2020,12/13/2020,18530
15006,12/12/2020,12/14/2020,18960
15007,12/12/2020,12/14/2020,19008
15008,12/12/2020,12/13/2020,18961
15009,12/12/2020,12/13/2020,18744
15010,12/12/2020,12/13/2020,18488
15011,12/12/2020,12/15/2020,18839
15012,12/12/2020,12/15/2020,18933
15013,12/12/2020,12/13/2020,18873
15014,12/12/2020,12/14/2020,19072
15015,12/12/2020,12/15/2020,18638
15016,12/12/2020,12/15/2020,18917
15017,12/12/2020,12/20/2020,18703
15018,12/12/2020,12/15/2020,18816
15019,12/12/2020,12/15/2020,19009
15020,12/12/2020,12/13/2020,18878
15021,12/12/2020,12/15/2020,18569
15022,12/12/2020,12/14/2020,18629
15023,12/12/2020,12/14/2020,18811
15024,12/12/2020,12/23/2020,18879
15025,12/12/2020,12/14/2020,18916
15026,12/12/2020,12/13/2020,19054
15027,12/12/2020,12/13/2020,18930
15028,12/12/2020,12/13/2020,18805
15029,12/12/2020,12/15/2020,18855
15030,12/12/2020,12/14/2020,18983
15031,12/12/2020,12/13/2020,18957
15032,12/12/2020,12/15/2020,19083
15033,12/12/2020,12/14/2020,18835
15034,12/12/2020,12/15/2020,18639
15035,12/12/2020,12/15/2020,18696
15036,12/12/2020,12/14/2020,18670
15037,12/12/2020,12/17/2020,18813
15038,12/12/2020,12/15/2020,18585
15039,12/12/2020,12/13/2020,18686
15040,12/12/2020,12/14/2020,18575
15041,12/12/2020,12/13/2020,18865
15042,12/12/2020,12/15/2020,18677
15043,12/12/2020,12/18/2020,19082
15044,12/12/2020,12/14/2020,18739
15045,12/12/2020,12/17/2020,18554
15046,12/12/2020,12/14/2020,18940
15047,12/12/2020,12/13/2020,18731
15048,12/12/2020,12/15/2020,18918
15049,12/12/2020,12/14/2020,18513
15050,12/12/2020,12/14/2020,18848
15051,12/12/2020,12/14/2020,19080
15052,12/12/2020,12/13/2020,19103
15053,12/12/2020,12/20/2020,18782
15054,12/12/2020,12/14/2020,19035
15055,12/12/2020,12/22/2020,18963
15056,12/12/2020,12/15/2020,18677
15057,12/12/2020,12/17/2020,18813
15058,12/12/2020,12/15/2020,19070
15059,12/12/2020,12/15/2020,18613
15060,12/12/2020,12/15/2020,18499
15061,12/12/2020,12/15/2020,18636
15062,12/12/2020,12/15/2020,18493
15063,12/12/2020,12/13/2020,18646
15064,12/12/2020,12/13/2020,19081
15065,12/12/2020,12/14/2020,18532
15066,12/12/2020,12/16/2020,18701
15067,12/12/2020,12/14/2020,18547
15068,12/12/2020,12/13/2020,19051
15069,12/12/2020,12/15/2020,18874
15070,12/12/2020,12/14/2020,18932
15071,12/12/2020,12/13/2020,19093
15072,12/12/2020,12/19/2020,19047
15073,12/12/2020,12/13/2020,18643
15074,12/12/2020,12/13/2020,18515
15075,12/12/2020,12/13/2020,18716
15076,12/12/2020,12/13/2020,19039
15077,12/12/2020,12/14/2020,18573
15078,12/12/2020,12/14/2020,18967
15079,12/12/2020,12/14/2020,18552
15080,12/12/2020,12/14/2020,18679
15081,12/12/2020,12/14/2020,14830
15082,12/12/2020,12/15/2020,14424
15083,12/12/2020,12/14/2020,13583
15084,12/12/2020,12/15/2020,16553
15085,12/12/2020,12/13/2020,14461
15086,12/12/2020,12/14/2020,18199
15087,12/12/2020,12/15/2020,14117
15088,12/12/2020,12/13/2020,11963
15089,12/12/2020,12/23/2020,13090
15090,12/12/2020,12/14/2020,13703
15091,12/12/2020,12/15/2020,16949
15092,12/12/2020,12/13/2020,16045
15093,12/12/2020,12/15/2020,11674
15094,12/12/2020,12/15/2020,17978
15095,12/12/2020,12/22/2020,13392
15096,12/12/2020,12/15/2020,14019
15097,12/12/2020,12/14/2020,11922
15098,12/12/2020,12/23/2020,11777
15099,12/12/2020,12/13/2020,13959
15100,12/12/2020,12/14/2020,17541
15101,12/12/2020,12/14/2020,16414
15102,12/12/2020,12/14/2020,14333
15103,12/12/2020,12/13/2020,14249
15104,12/12/2020,12/13/2020,14994
15105,12/12/2020,12/15/2020,16508
15106,12/12/2020,12/13/2020,15702
15107,12/12/2020,12/15/2020,17805
15108,12/12/2020,12/14/2020,16841
15109,12/12/2020,12/15/2020,16149
15110,12/12/2020,12/15/2020,13163
15111,12/12/2020,12/13/2020,18077
15112,12/12/2020,12/15/2020,12604
15113,12/12/2020,12/13/2020,12325
15114,12/12/2020,12/15/2020,11115
15115,12/12/2020,12/15/2020,13912
15116,12/12/2020,12/13/2020,11796
15117,12/12/2020,12/13/2020,13456
15118,12/12/2020,12/14/2020,14949
15119,12/12/2020,12/15/2020,15946
15120,12/12/2020,12/15/2020,14589
15121,12/12/2020,12/15/2020,12332
15122,12/12/2020,12/13/2020,14852
15123,12/12/2020,12/15/2020,16608
15124,12/12/2020,12/14/2020,14108
15125,12/12/2020,12/21/2020,13477
