Call ID,CallTimestamp,CustomerID,ProductID,WaitTime,CallAbandoned,CallDuration
11057,2/29/2020 8:37,17324,16,7,0,1327
11058,2/29/2020 8:58,12654,11,21,0,1383
11059,2/29/2020 9:17,15744,3,173,0,169
11060,2/29/2020 10:28,12033,20,2,0,115
11061,2/29/2020 10:39,17108,7,18,0,1409
11062,2/29/2020 11:26,11932,14,257,0,454
11063,2/29/2020 12:06,12646,24,0,0,146
11064,2/29/2020 13:01,16186,19,0,0,59
11065,2/29/2020 14:18,18637,22,0,0,32
11066,2/29/2020 15:15,18707,21,11,0,942
11067,2/29/2020 16:28,12516,24,0,0,1212
11068,2/29/2020 17:37,14811,15,0,0,970
11069,2/29/2020 18:30,18669,9,0,0,550
11070,2/29/2020 18:34,17851,21,0,0,1206
11071,2/29/2020 19:12,15300,18,0,0,56
11072,2/29/2020 19:16,11489,23,8,0,701
11073,3/1/2020 8:22,17403,6,29,0,1366
11074,3/1/2020 8:28,15955,8,16,0,857
11075,3/1/2020 8:42,17489,8,2,0,1326
11076,3/1/2020 9:42,15236,15,153,0,816
11077,3/1/2020 12:33,13605,5,30,0,1423
11078,3/1/2020 14:18,14749,7,0,0,1327
11079,3/1/2020 14:39,18979,19,0,0,430
11080,3/1/2020 15:16,15076,17,0,0,827
11081,3/1/2020 15:42,15944,20,23,0,487
11082,3/1/2020 16:50,12995,6,60,0,73
11083,3/1/2020 16:51,18942,24,0,0,1410
11084,3/1/2020 17:24,17569,22,15,0,466
11085,3/1/2020 17:30,11662,25,25,0,542
11086,3/1/2020 17:48,11420,17,178,0,1275
11087,3/1/2020 18:45,14245,8,0,0,19
11088,3/1/2020 19:10,14861,23,0,0,302
11089,3/1/2020 19:11,19114,24,0,0,1169
11090,3/1/2020 19:21,14900,25,0,0,743
11091,3/2/2020 8:15,12663,21,22,0,278
11092,3/2/2020 9:01,16964,18,66,0,861
11093,3/2/2020 9:16,13750,5,0,0,599
11094,3/2/2020 9:17,13001,2,0,0,54
11095,3/2/2020 9:55,11421,11,8,0,1166
11096,3/2/2020 12:26,13494,9,17,0,444
11097,3/2/2020 12:58,12183,5,19,0,645
11098,3/2/2020 13:39,13399,3,0,0,1359
11099,3/2/2020 13:46,11998,25,0,0,987
11100,3/2/2020 13:52,18995,13,25,0,455
11101,3/2/2020 15:35,17681,2,0,0,338
11102,3/2/2020 15:47,15676,23,19,0,895
11103,3/2/2020 16:39,11740,11,27,0,297
11104,3/2/2020 17:16,18312,3,22,0,644
11105,3/2/2020 17:27,16382,18,0,0,716
11106,3/2/2020 17:33,11323,24,0,0,1081
11107,3/2/2020 17:58,14965,12,0,0,1113
11108,3/2/2020 18:07,15118,25,4,0,75
11109,3/2/2020 18:49,14662,16,5,0,788
11110,3/2/2020 19:57,13777,10,0,0,1299
11111,3/3/2020 11:01,18066,11,7,0,1360
11112,3/3/2020 11:43,13162,12,0,0,500
11113,3/3/2020 12:03,13359,12,15,0,1268
11114,3/3/2020 12:40,11966,6,0,0,420
11115,3/3/2020 14:55,18081,12,23,0,872
11116,3/3/2020 15:10,14531,25,0,0,1329
11117,3/3/2020 15:15,18247,13,127,0,135
11118,3/3/2020 15:21,13934,12,19,0,337
11119,3/3/2020 15:49,12636,7,12,0,240
11120,3/3/2020 16:58,14726,8,16,0,603
11121,3/3/2020 16:58,12284,15,0,0,150
11122,3/3/2020 17:03,13361,9,49,0,807
11123,3/3/2020 17:03,12462,14,156,0,543
11124,3/3/2020 17:28,11183,2,17,0,793
11125,3/4/2020 8:58,19027,18,22,0,1488
11126,3/4/2020 9:02,17387,24,19,0,1425
11127,3/4/2020 9:24,14179,9,3,0,313
11128,3/4/2020 10:42,13673,7,0,0,1312
11129,3/4/2020 10:43,16652,14,0,0,1030
11130,3/4/2020 10:49,13164,22,0,0,516
11131,3/4/2020 11:51,18060,2,136,0,244
11132,3/4/2020 12:11,16763,19,0,0,406
11133,3/4/2020 13:22,11559,15,3,0,856
11134,3/4/2020 14:20,17733,25,0,0,367
11135,3/4/2020 14:58,18371,3,0,0,1247
11136,3/4/2020 15:40,13123,19,7,0,1124
11137,3/4/2020 16:06,16874,13,0,0,884
11138,3/4/2020 16:20,16875,14,23,0,1497
11139,3/4/2020 16:27,12190,16,27,0,654
11140,3/4/2020 16:27,13727,14,16,0,407
11141,3/4/2020 18:09,18389,12,12,0,1458
11142,3/4/2020 18:18,14456,24,0,0,882
11143,3/4/2020 18:59,15402,21,0,1,265
11144,3/4/2020 19:52,15603,15,29,0,399
11145,3/5/2020 8:50,14824,19,21,0,1442
11146,3/5/2020 9:19,18280,4,2,1,806
11147,3/5/2020 9:27,15620,18,29,0,818
11148,3/5/2020 9:33,12453,22,0,0,1285
11149,3/5/2020 10:00,14412,4,2,0,1252
11150,3/5/2020 11:33,14697,25,0,0,413
11151,3/5/2020 11:44,17452,19,4,0,981
11152,3/5/2020 12:40,11444,24,0,0,411
11153,3/5/2020 12:44,12101,16,18,0,1046
11154,3/5/2020 12:58,12440,9,0,0,1150
11155,3/5/2020 13:07,18700,9,27,0,930
11156,3/5/2020 13:51,13376,1,0,0,34
11157,3/5/2020 13:54,14048,2,0,0,278
11158,3/5/2020 13:54,19062,3,0,0,619
11159,3/5/2020 14:55,18601,22,10,0,44
11160,3/5/2020 16:03,14311,3,21,1,1026
11161,3/5/2020 16:15,18284,17,0,0,1086
11162,3/5/2020 16:16,15146,16,0,0,1146
11163,3/5/2020 16:23,17870,2,19,1,605
11164,3/5/2020 17:09,14612,19,0,0,700
11165,3/5/2020 17:55,16823,9,11,0,1066
11166,3/5/2020 18:05,13137,6,0,1,1320
11167,3/5/2020 19:21,17459,21,0,0,289
11168,3/6/2020 8:15,17540,16,204,0,580
11169,3/6/2020 8:51,15339,13,15,0,108
11170,3/6/2020 8:53,18549,24,170,0,1350
11171,3/6/2020 9:24,14120,12,0,0,1184
11172,3/6/2020 9:58,18898,17,0,0,1245
11173,3/6/2020 10:06,11294,13,253,0,1446
11174,3/6/2020 10:27,15462,24,1,0,670
11175,3/6/2020 10:55,13716,7,30,0,308
11176,3/6/2020 11:18,12215,15,0,0,1136
11177,3/6/2020 11:22,15536,16,0,0,272
11178,3/6/2020 12:12,14908,2,3,0,102
11179,3/6/2020 12:42,13862,24,16,0,1348
11180,3/6/2020 12:44,11292,7,24,0,130
11181,3/6/2020 13:07,17191,19,25,0,127
11182,3/6/2020 13:31,17817,21,15,0,7
11183,3/6/2020 14:53,14305,20,226,0,1477
11184,3/6/2020 16:54,11742,2,0,0,434
11185,3/6/2020 16:58,12448,10,0,0,991
11186,3/6/2020 17:23,14283,18,26,0,840
11187,3/6/2020 17:40,11494,11,5,0,498
11188,3/6/2020 18:57,14882,13,0,0,12
11189,3/6/2020 19:55,13818,7,0,0,855
11190,3/6/2020 19:58,14869,8,0,0,1131
11191,3/7/2020 8:48,17336,24,131,0,1167
11192,3/7/2020 9:24,13823,14,6,0,1242
11193,3/7/2020 9:57,18846,3,0,0,245
11194,3/7/2020 10:42,19028,3,14,0,1239
11195,3/7/2020 11:12,12657,2,0,1,300
11196,3/7/2020 11:48,14548,18,27,1,294
11197,3/7/2020 12:32,13734,14,20,0,341
11198,3/7/2020 13:34,16661,17,0,0,823
11199,3/7/2020 14:22,15369,7,8,0,1052
11200,3/7/2020 14:24,13680,20,0,0,370
11201,3/7/2020 14:48,15613,1,23,0,1382
11202,3/7/2020 15:45,15208,20,26,0,888
11203,3/7/2020 16:06,12076,25,0,0,863
11204,3/7/2020 16:16,14614,13,16,0,483
11205,3/7/2020 16:37,11747,6,22,1,423
11206,3/7/2020 16:43,11343,19,11,0,1463
11207,3/7/2020 17:04,14675,1,16,0,372
11208,3/7/2020 18:28,12140,13,0,0,176
11209,3/7/2020 18:45,15811,9,0,0,917
11210,3/7/2020 19:05,12751,16,6,0,824
11211,3/7/2020 19:44,15982,10,6,0,506
11212,3/8/2020 9:10,14870,2,2,0,1142
11213,3/8/2020 9:30,15734,10,18,0,971
11214,3/8/2020 10:16,18022,1,0,0,1400
11215,3/8/2020 10:16,14396,10,2,0,104
11216,3/8/2020 10:43,14899,12,30,0,550
11217,3/8/2020 11:03,17186,25,0,0,746
11218,3/8/2020 11:04,17440,5,0,0,1447
11219,3/8/2020 11:18,15095,6,0,0,947
11220,3/8/2020 11:58,16072,22,0,1,864
11221,3/8/2020 12:07,13691,24,293,1,859
11222,3/8/2020 12:54,18674,14,14,0,831
11223,3/8/2020 13:06,14351,6,153,0,1276
11224,3/8/2020 13:36,15457,13,6,0,29
11225,3/8/2020 13:43,16781,1,21,0,824
11226,3/8/2020 13:49,17760,10,117,0,897
11227,3/8/2020 14:46,15250,23,10,1,1241
11228,3/8/2020 15:33,12129,12,18,0,40
11229,3/8/2020 15:37,11885,2,6,0,10
11230,3/8/2020 16:46,17955,23,9,0,387
11231,3/8/2020 17:01,18756,7,0,0,137
11232,3/8/2020 17:48,17478,8,12,0,296
11233,3/8/2020 18:00,17725,1,24,0,1303
11234,3/8/2020 18:33,16483,24,0,0,62
11235,3/8/2020 19:25,14519,8,18,0,1492
11236,3/8/2020 19:45,16873,12,11,0,840
11237,3/8/2020 19:55,18734,10,300,0,329
11238,3/9/2020 8:09,12603,15,87,0,317
11239,3/9/2020 8:22,17893,21,197,0,1095
11240,3/9/2020 8:30,11992,21,0,0,561
11241,3/9/2020 8:45,17157,16,293,0,554
11242,3/9/2020 9:06,16897,11,296,0,1404
11243,3/9/2020 9:07,13041,13,186,0,463
11244,3/9/2020 9:55,17628,22,18,0,725
11245,3/9/2020 10:10,11014,19,10,0,512
11246,3/9/2020 11:36,18106,12,0,0,495
11247,3/9/2020 11:39,16501,24,0,0,377
11248,3/9/2020 12:01,17656,4,7,0,39
11249,3/9/2020 12:18,12809,24,0,0,1043
11250,3/9/2020 13:51,15682,14,0,0,33
11251,3/9/2020 14:03,11333,17,0,0,24
11252,3/9/2020 14:57,18074,7,7,0,589
11253,3/9/2020 15:17,18657,4,0,0,688
11254,3/9/2020 16:15,18332,24,23,0,408
11255,3/9/2020 16:34,12482,24,17,0,1341
11256,3/9/2020 18:46,13978,17,24,0,1248
11257,3/9/2020 19:43,11702,6,0,0,1356
11258,3/9/2020 19:55,13380,11,0,0,123
11259,3/9/2020 20:00,13076,11,24,0,1416
11260,3/10/2020 8:37,16139,15,154,0,1425
11261,3/10/2020 10:06,15068,23,9,0,624
11262,3/10/2020 10:09,16370,12,114,0,531
11263,3/10/2020 10:31,13274,14,71,0,1192
11264,3/10/2020 11:09,12196,2,0,0,113
11265,3/10/2020 11:48,15824,23,12,0,990
11266,3/10/2020 12:01,13005,22,14,0,517
11267,3/10/2020 12:50,11009,1,0,0,1006
11268,3/10/2020 13:37,14114,21,0,1,541
11269,3/10/2020 13:46,16178,19,12,0,1476
11270,3/10/2020 14:03,11775,21,0,0,618
11271,3/10/2020 14:10,11782,5,22,0,1373
11272,3/10/2020 14:20,13815,14,0,0,655
11273,3/10/2020 14:22,16154,12,0,0,185
11274,3/10/2020 14:24,18857,22,29,0,202
11275,3/10/2020 14:33,11117,21,29,0,1263
11276,3/10/2020 15:01,17631,1,27,0,48
11277,3/10/2020 15:45,17511,25,28,1,1095
11278,3/10/2020 16:41,12815,7,10,0,110
11279,3/10/2020 16:42,18806,15,0,0,351
11280,3/10/2020 17:16,13178,2,18,0,529
11281,3/10/2020 17:19,14691,5,8,0,294
11282,3/10/2020 17:22,15268,18,0,0,1346
11283,3/10/2020 18:41,16934,13,0,0,372
11284,3/11/2020 8:07,15802,1,22,0,139
11285,3/11/2020 8:37,17909,14,174,0,1466
11286,3/11/2020 9:24,12991,21,13,0,241
11287,3/11/2020 9:57,12134,21,20,0,263
11288,3/11/2020 10:14,16975,1,20,1,460
11289,3/11/2020 10:15,18457,22,0,0,1188
11290,3/11/2020 10:55,16417,3,22,0,1375
11291,3/11/2020 11:38,18224,14,23,0,1003
11292,3/11/2020 12:09,15421,21,3,1,894
11293,3/11/2020 12:18,16269,9,2,0,757
11294,3/11/2020 12:24,17682,15,0,0,656
11295,3/11/2020 13:20,18008,21,21,0,567
11296,3/11/2020 13:40,14502,9,0,0,908
11297,3/11/2020 15:08,13978,24,19,0,1086
11298,3/11/2020 15:48,15048,25,0,0,58
11299,3/11/2020 15:54,18797,15,0,0,733
11300,3/11/2020 16:11,14214,2,28,0,359
11301,3/11/2020 16:45,14132,15,0,0,56
11302,3/11/2020 16:52,17577,8,0,0,739
11303,3/11/2020 17:51,12794,7,219,0,734
11304,3/11/2020 18:07,12058,19,84,0,344
11305,3/11/2020 18:25,17058,14,19,0,1258
11306,3/11/2020 19:54,11165,21,0,0,1278
11307,3/12/2020 9:44,14290,20,208,0,824
11308,3/12/2020 10:16,14055,13,0,0,1294
11309,3/12/2020 10:17,15854,2,0,0,1373
11310,3/12/2020 10:41,11626,18,0,0,1181
11311,3/12/2020 10:54,18316,15,0,0,299
11312,3/12/2020 12:24,15604,13,16,0,1043
11313,3/12/2020 13:06,16030,22,0,0,841
11314,3/12/2020 14:33,14894,12,0,0,805
11315,3/12/2020 15:38,14184,18,27,0,681
11316,3/12/2020 16:12,11145,15,30,0,1419
11317,3/12/2020 16:19,14467,14,6,0,527
11318,3/12/2020 17:42,14531,23,11,0,1312
11319,3/12/2020 19:09,11118,20,0,0,1270
11320,3/12/2020 19:15,14177,20,0,0,811
11321,3/12/2020 19:34,14404,12,0,0,728
11322,3/13/2020 8:23,18906,23,121,0,1337
11323,3/13/2020 9:13,14304,1,3,0,619
11324,3/13/2020 11:52,18566,19,0,0,1352
11325,3/13/2020 13:00,15365,21,0,0,64
11326,3/13/2020 14:02,16873,14,0,0,554
11327,3/13/2020 14:59,15570,22,0,0,1029
11328,3/13/2020 16:30,18799,6,3,0,131
11329,3/13/2020 17:18,15337,22,12,0,831
11330,3/13/2020 17:36,18286,3,18,0,354
11331,3/13/2020 18:24,16583,23,0,0,294
11332,3/13/2020 19:55,19013,1,0,0,565
11333,3/14/2020 8:03,18108,4,0,0,982
11334,3/14/2020 8:19,17334,22,29,1,1259
11335,3/14/2020 8:56,18564,24,0,0,223
11336,3/14/2020 10:33,11242,11,282,0,222
11337,3/14/2020 12:18,15354,13,15,0,1266
11338,3/14/2020 12:51,19100,25,0,0,716
11339,3/14/2020 15:03,18765,16,0,0,54
11340,3/14/2020 15:21,17330,5,0,0,789
11341,3/14/2020 16:24,17146,3,0,0,784
11342,3/14/2020 16:36,11841,12,18,0,513
11343,3/14/2020 19:29,18154,19,1,0,639
11344,3/14/2020 19:33,17050,6,0,0,363
11345,3/14/2020 19:34,14394,25,21,0,678
11346,3/14/2020 19:44,15789,9,6,0,1476
11347,3/14/2020 19:57,14818,10,131,1,1276
11348,3/15/2020 8:07,13186,17,18,0,1197
11349,3/15/2020 8:34,14702,16,27,1,1492
11350,3/15/2020 9:49,11956,22,25,1,1162
11351,3/15/2020 10:00,13754,22,24,0,629
11352,3/15/2020 10:13,17126,12,0,0,215
11353,3/15/2020 10:33,12005,1,0,1,755
11354,3/15/2020 10:52,14775,6,0,0,48
11355,3/15/2020 11:52,11922,8,20,0,629
11356,3/15/2020 12:01,12536,24,0,0,396
11357,3/15/2020 13:19,17302,14,13,0,1018
11358,3/15/2020 14:31,14974,17,0,0,1084
11359,3/15/2020 15:14,12720,16,29,0,190
11360,3/15/2020 15:52,16374,24,30,0,1447
11361,3/15/2020 16:13,18546,19,150,0,1035
11362,3/15/2020 16:28,14438,1,11,0,1416
11363,3/15/2020 17:44,17793,10,3,0,1038
11364,3/15/2020 17:55,18953,9,0,0,1251
11365,3/15/2020 18:25,14736,6,7,0,1039
11366,3/15/2020 18:40,13326,22,6,0,1396
11367,3/15/2020 19:00,16169,17,11,1,1327
11368,3/15/2020 19:07,14819,13,12,0,1384
11369,3/15/2020 19:28,11575,5,0,0,1200
11370,3/16/2020 9:00,14339,9,26,0,689
11371,3/16/2020 9:16,17513,3,5,0,1255
11372,3/16/2020 10:25,14171,19,226,0,131
11373,3/16/2020 10:27,14444,20,0,1,1170
11374,3/16/2020 10:28,13428,20,14,0,1092
11375,3/16/2020 12:10,17389,20,0,0,946
11376,3/16/2020 12:24,13184,1,0,0,926
11377,3/16/2020 13:28,12837,8,0,0,124
11378,3/16/2020 13:33,18053,25,0,0,555
11379,3/16/2020 14:57,12920,10,4,0,547
11380,3/16/2020 15:16,11983,14,0,0,1049
11381,3/16/2020 16:04,12068,9,0,0,1207
11382,3/16/2020 16:28,18008,3,16,0,506
11383,3/16/2020 17:24,15719,25,0,0,1465
11384,3/16/2020 18:53,12732,1,0,0,346
11385,3/16/2020 19:50,13734,14,28,0,128
11386,3/17/2020 8:43,12745,20,0,0,1077
11387,3/17/2020 13:03,14707,7,82,0,833
11388,3/17/2020 13:04,13962,4,14,0,473
11389,3/17/2020 14:38,13074,12,17,0,189
11390,3/17/2020 16:00,12585,21,11,0,587
11391,3/17/2020 16:06,15740,16,0,0,529
11392,3/17/2020 16:06,16477,25,27,1,890
11393,3/17/2020 16:13,14189,11,1,0,1418
11394,3/17/2020 17:18,17034,3,0,0,884
11395,3/17/2020 17:26,16209,10,0,0,977
11396,3/17/2020 17:49,16614,17,0,0,1015
11397,3/17/2020 17:49,12805,13,0,1,1253
11398,3/17/2020 18:34,18234,21,0,0,187
11399,3/18/2020 8:34,11795,13,11,0,31
11400,3/18/2020 8:36,18570,7,28,0,686
11401,3/18/2020 9:09,17504,14,0,0,1250
11402,3/18/2020 9:34,13760,6,0,1,996
11403,3/18/2020 10:19,11241,21,0,0,711
11404,3/18/2020 10:39,15424,4,30,0,1451
11405,3/18/2020 10:42,13274,2,1,0,391
11406,3/18/2020 10:55,15040,21,20,0,868
11407,3/18/2020 11:33,14460,8,25,0,1426
11408,3/18/2020 12:03,15092,11,0,0,489
11409,3/18/2020 12:34,12374,25,23,0,739
11410,3/18/2020 12:45,16115,23,17,0,1468
11411,3/18/2020 13:02,14684,9,192,0,1195
11412,3/18/2020 13:40,17416,20,21,0,38
11413,3/18/2020 13:52,15422,24,15,0,1203
11414,3/18/2020 15:05,12548,9,0,0,1354
11415,3/18/2020 15:45,15841,24,0,0,84
11416,3/18/2020 16:01,12654,8,26,0,944
11417,3/18/2020 16:33,12275,22,0,0,1059
11418,3/18/2020 16:40,16035,10,4,1,1452
11419,3/18/2020 17:13,11589,23,21,0,1447
11420,3/18/2020 17:42,12534,10,0,0,61
11421,3/18/2020 18:06,13159,21,2,0,496
11422,3/18/2020 18:49,15164,16,82,0,197
11423,3/18/2020 19:20,11706,19,13,0,1321
11424,3/18/2020 19:48,15750,2,0,1,1258
11425,3/19/2020 9:28,15101,4,0,0,698
11426,3/19/2020 9:57,18675,1,11,0,27
11427,3/19/2020 11:34,15780,23,0,1,1288
11428,3/19/2020 13:39,14503,11,0,0,92
11429,3/19/2020 15:12,15238,11,27,0,183
11430,3/19/2020 15:39,16827,1,30,0,1057
11431,3/19/2020 16:13,15938,24,0,0,1339
11432,3/19/2020 16:25,13426,23,39,0,637
11433,3/19/2020 16:45,11697,20,23,0,3
11434,3/19/2020 16:51,19112,10,5,0,377
11435,3/19/2020 17:28,16306,6,0,0,1191
11436,3/19/2020 18:00,18838,15,12,0,337
11437,3/19/2020 18:18,16711,7,0,0,716
11438,3/19/2020 18:33,13166,3,0,0,1364
11439,3/19/2020 19:01,14621,16,5,0,1233
11440,3/19/2020 19:18,15560,2,19,1,1365
11441,3/19/2020 19:35,16239,11,0,0,196
11442,3/19/2020 19:40,17987,13,0,0,1218
11443,3/19/2020 19:45,14907,21,22,0,38
11444,3/20/2020 8:38,17883,23,0,0,258
11445,3/20/2020 8:52,12336,2,0,0,1136
11446,3/20/2020 9:45,13671,9,0,0,186
11447,3/20/2020 9:53,14646,20,15,0,255
11448,3/20/2020 10:25,12961,23,0,0,103
11449,3/20/2020 11:18,17855,1,0,0,1491
11450,3/20/2020 11:29,12796,5,0,0,736
11451,3/20/2020 11:49,13884,9,19,0,1317
11452,3/20/2020 11:49,15994,5,23,0,1301
11453,3/20/2020 12:05,17195,11,0,0,198
11454,3/20/2020 13:13,17471,18,191,0,821
11455,3/20/2020 13:54,13698,3,11,1,1036
11456,3/20/2020 15:45,16167,16,13,0,885
11457,3/20/2020 16:30,11102,8,272,0,573
11458,3/20/2020 17:21,15965,12,14,0,1200
11459,3/20/2020 17:23,17147,20,0,0,242
11460,3/20/2020 18:02,11769,13,1,1,998
11461,3/20/2020 18:12,14587,19,253,0,219
11462,3/20/2020 18:59,12073,17,29,0,1404
11463,3/20/2020 19:21,18876,16,4,1,35
11464,3/20/2020 19:22,17907,12,3,0,1118
11465,3/21/2020 8:04,12400,25,0,0,1256
11466,3/21/2020 8:16,16687,15,1,1,1067
11467,3/21/2020 9:23,12533,7,20,0,794
11468,3/21/2020 10:51,12810,6,0,0,586
11469,3/21/2020 11:30,15858,6,0,0,53
11470,3/21/2020 11:49,13890,15,0,0,1432
11471,3/21/2020 11:55,15628,7,18,0,433
11472,3/21/2020 12:23,11076,22,22,0,1037
11473,3/21/2020 13:15,12010,16,4,0,158
11474,3/21/2020 13:21,16450,4,0,0,652
11475,3/21/2020 14:41,17030,24,30,0,1138
11476,3/21/2020 14:42,16948,20,5,0,570
11477,3/21/2020 15:46,18695,18,27,1,436
11478,3/21/2020 16:09,12894,9,22,0,273
11479,3/21/2020 16:22,17880,13,0,0,596
11480,3/21/2020 16:28,11058,21,224,0,1368
11481,3/21/2020 17:01,18898,12,0,0,418
11482,3/21/2020 17:09,13525,20,0,0,59
11483,3/21/2020 17:34,14500,8,17,0,546
11484,3/21/2020 17:55,12013,19,0,0,650
11485,3/21/2020 19:18,16603,8,19,0,223
11486,3/22/2020 9:03,18437,10,0,0,649
11487,3/22/2020 9:51,14732,18,0,0,93
11488,3/22/2020 10:52,13933,3,0,0,232
11489,3/22/2020 11:32,18898,13,3,0,303
11490,3/22/2020 11:54,15398,8,0,0,1058
11491,3/22/2020 12:38,11296,22,0,0,1379
11492,3/22/2020 14:59,16311,1,1,0,620
11493,3/22/2020 15:12,12215,5,4,0,1354
11494,3/22/2020 15:22,11694,12,0,0,1033
11495,3/22/2020 15:41,14403,21,5,0,250
11496,3/22/2020 16:01,15582,24,10,0,378
11497,3/22/2020 16:20,15704,12,0,0,839
11498,3/22/2020 17:03,16515,7,0,0,1019
11499,3/22/2020 17:15,11037,3,18,0,76
11500,3/22/2020 18:19,13466,23,36,0,33
11501,3/22/2020 18:30,11697,15,294,0,564
11502,3/22/2020 18:37,11242,5,0,0,1099
11503,3/22/2020 18:51,18635,9,1,0,942
11504,3/23/2020 9:18,17838,11,30,0,391
11505,3/23/2020 9:26,11166,13,0,0,496
11506,3/23/2020 10:59,18341,15,0,1,816
11507,3/23/2020 11:07,15245,12,4,0,889
11508,3/23/2020 11:09,15932,7,224,0,339
11509,3/23/2020 11:37,16473,16,21,0,1137
11510,3/23/2020 12:03,19119,21,0,0,234
11511,3/23/2020 12:30,11565,6,0,0,680
11512,3/23/2020 13:18,14600,22,0,0,1242
11513,3/23/2020 13:36,13393,23,18,0,732
11514,3/23/2020 13:43,18012,15,1,0,678
11515,3/23/2020 13:44,13292,11,11,0,360
11516,3/23/2020 13:45,12073,21,29,0,1061
11517,3/23/2020 14:22,16942,8,5,0,1280
11518,3/23/2020 14:38,11355,16,21,0,1332
11519,3/23/2020 14:43,12179,23,14,0,1455
11520,3/23/2020 14:45,17199,24,0,0,436
11521,3/23/2020 15:15,12738,6,0,0,891
11522,3/23/2020 15:27,16890,23,23,0,1484
11523,3/23/2020 15:44,13954,7,0,0,630
11524,3/23/2020 15:44,16156,7,52,0,513
11525,3/23/2020 15:44,15442,15,27,0,545
11526,3/23/2020 15:49,11323,11,4,0,304
11527,3/23/2020 17:01,13388,20,0,0,1299
11528,3/23/2020 17:26,11229,4,30,0,334
11529,3/23/2020 18:58,11756,9,0,1,1311
11530,3/23/2020 19:30,13034,21,221,0,354
11531,3/23/2020 19:36,12294,12,0,0,1295
11532,3/23/2020 19:44,16955,8,62,0,283
11533,3/24/2020 8:43,14229,4,0,0,456
11534,3/24/2020 11:09,17216,8,0,0,184
11535,3/24/2020 11:10,17813,10,0,0,820
11536,3/24/2020 11:46,12400,22,0,0,492
11537,3/24/2020 12:03,14023,11,6,0,1232
11538,3/24/2020 12:50,16345,5,0,0,828
11539,3/24/2020 13:25,16139,21,10,0,526
11540,3/24/2020 13:52,15454,20,259,0,759
11541,3/24/2020 13:57,15589,4,13,0,724
11542,3/24/2020 14:36,11935,4,73,0,566
11543,3/24/2020 15:10,13485,18,3,0,580
11544,3/24/2020 16:32,18318,1,28,0,738
11545,3/24/2020 17:53,11516,9,0,0,888
11546,3/24/2020 18:23,17909,14,0,0,1282
11547,3/24/2020 19:04,17339,8,29,0,907
11548,3/24/2020 19:11,18887,5,0,0,927
11549,3/24/2020 19:15,15308,11,0,0,293
11550,3/24/2020 19:25,13968,8,15,0,1117
11551,3/24/2020 19:40,17736,1,7,0,732
11552,3/25/2020 8:28,12793,10,1,0,187
11553,3/25/2020 8:44,16720,4,19,0,185
11554,3/25/2020 9:11,18674,22,6,1,1466
11555,3/25/2020 9:28,17465,2,97,0,1113
11556,3/25/2020 9:31,15316,1,0,1,345
11557,3/25/2020 9:55,16666,18,20,0,287
11558,3/25/2020 10:03,11607,11,0,0,948
11559,3/25/2020 11:13,14700,22,0,0,1265
11560,3/25/2020 12:03,16830,10,0,0,658
11561,3/25/2020 13:01,15333,16,20,0,1112
11562,3/25/2020 14:47,15603,1,0,0,502
11563,3/25/2020 15:37,17082,10,117,0,972
11564,3/25/2020 16:28,17606,9,0,0,1153
11565,3/25/2020 16:35,11427,16,15,1,1012
11566,3/25/2020 16:43,12639,6,0,0,1197
11567,3/25/2020 17:27,18011,22,0,0,1140
11568,3/25/2020 17:55,13147,3,0,0,876
11569,3/25/2020 18:20,18065,6,0,0,971
11570,3/25/2020 18:42,13813,24,0,0,1364
11571,3/25/2020 19:21,15173,6,0,0,982
11572,3/25/2020 19:35,18338,19,0,0,1251
11573,3/25/2020 19:46,12333,23,0,0,125
11574,3/26/2020 8:52,13121,7,0,1,688
11575,3/26/2020 8:54,15874,2,2,0,695
11576,3/26/2020 9:15,13477,14,2,0,1180
11577,3/26/2020 10:26,12130,5,13,0,66
11578,3/26/2020 11:29,16176,19,6,0,666
11579,3/26/2020 12:37,18774,13,42,0,63
11580,3/26/2020 16:16,18832,24,0,0,216
11581,3/26/2020 17:55,15508,22,0,0,1394
11582,3/26/2020 19:02,12791,12,18,0,1318
11583,3/26/2020 19:08,12019,3,20,0,568
11584,3/26/2020 19:12,16517,24,129,0,703
11585,3/26/2020 19:35,16823,22,0,0,1257
11586,3/27/2020 8:28,13223,24,1,0,1138
11587,3/27/2020 8:31,18793,6,0,0,1234
11588,3/27/2020 9:04,18893,22,29,0,1307
11589,3/27/2020 9:44,14913,6,0,1,1270
11590,3/27/2020 10:06,16298,19,0,0,1483
11591,3/27/2020 10:06,13082,13,0,0,1461
11592,3/27/2020 10:54,11123,11,0,0,805
11593,3/27/2020 11:01,11204,10,2,0,309
11594,3/27/2020 11:16,13565,18,17,0,379
11595,3/27/2020 11:24,13849,16,8,0,459
11596,3/27/2020 11:39,16499,12,6,0,1244
11597,3/27/2020 11:57,13679,13,15,0,1366
11598,3/27/2020 12:45,16497,23,18,0,242
11599,3/27/2020 13:13,16646,21,0,0,624
11600,3/27/2020 13:30,18506,6,127,0,1307
11601,3/27/2020 13:52,12850,10,0,0,344
11602,3/27/2020 14:00,15504,4,20,0,253
11603,3/27/2020 14:59,15808,11,2,0,867
11604,3/27/2020 15:15,13293,11,0,0,212
11605,3/27/2020 16:06,16575,24,0,0,960
11606,3/27/2020 16:24,12608,23,0,0,239
